name,type,activity_code,activity,budget,memberships,zip,registerNumber,interestPercentage,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
,ORGANIZATION,ACT_CONSULTING,"Beratungsunternehmen, selbständige Beraterin oder selbständiger Berater",20000.0,[],,R001825,0.1891891891891892,"{'name': 'Toto-Lotto Niedersachsen GmbH', 'phoneNumber': '+4951184020', 'organizationEmails': ['info@lotto-niedersachsen.de'], 'websites': ['www.lotto-niedersachsen.de'], 'legalRepresentatives': [{'commonFirstName': 'Axel', 'lastName': 'Holthaus', 'function': 'Geschäftsführer', 'phoneNumber': '+4951184020', 'organizationMemberEmails': ['gf@lotto-niedersachsen.de']}, {'commonFirstName': 'Sven', 'lastName': 'Osthoff', 'function': 'Geschäftsführer', 'phoneNumber': '+4951184020', 'organizationMemberEmails': ['gf@lotto-niedersachsen.de']}], 'address.type': 'POSTBOX', 'address.zipCode': '30044', 'address.city': 'Hannover', 'address.poxBox': '4469', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}","{'name': 'Lotto Rheinland-Pfalz GmbH', 'phoneNumber': '+4926194380', 'organizationEmails': ['info@lotto-rlp.de'], 'websites': ['www.lotto-rlp.de'], 'legalRepresentatives': [{'commonFirstName': 'Jürgen', 'lastName': 'Häfner', 'function': 'Geschäftsführer', 'phoneNumber': '+4926194380', 'organizationMemberEmails': ['info@lotto-rlp.de']}], 'address.type': 'NATIONAL', 'address.street': 'Ferdinand-Sauerbruch Strasse ', 'address.streetNumber': '2', 'address.zipCode': '56073', 'address.city': 'Koblenz', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}","{'name': 'Staatliche Toto-Lotto GmbH Baden-Württemberg', 'phoneNumber': '+49711810000', 'organizationEmails': ['kundenservice@lotto-bw.de'], 'websites': ['lotto-bw.de'], 'legalRepresentatives': [{'commonFirstName': 'Georg', 'lastName': 'Wacker', 'function': 'Geschäftsführer', 'phoneNumber': '+49711810000', 'organizationMemberEmails': ['geschaeftsfuehrung@lotto-bw.de']}], 'address.type': 'POSTBOX', 'address.zipCode': '70038', 'address.city': 'Stuttgart', 'address.poxBox': '104352', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}","{'name': 'Land Brandenburg Lotto GmbH', 'phoneNumber': '+4933164560', 'organizationEmails': ['zentrale@lotto-brandenburg.de'], 'websites': ['lotto-brandenburg.de'], 'legalRepresentatives': [{'commonFirstName': 'Anja', 'lastName': 'Bohms', 'function': 'Geschäftsführerin', 'phoneNumber': '+4933164560', 'organizationMemberEmails': ['geschaeftsfuehrung@lotto-brandenburg.de']}, {'commonFirstName': 'Kerstin', 'lastName': 'Kosanke', 'function': 'Geschäftsführerin', 'phoneNumber': '+4933164560', 'organizationMemberEmails': ['geschaeftsfuehrung@lottoo-brandenburg.de']}], 'address.type': 'POSTBOX', 'address.zipCode': '14438', 'address.city': 'Potsdam', 'address.poxBox': '900239', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}","{'name': 'Bremer Toto und Lotto GmbH', 'phoneNumber': '+49421499900', 'organizationEmails': ['service@lotto-bremen.de'], 'websites': ['lotto-bremen.de'], 'legalRepresentatives': [{'commonFirstName': 'Michael', 'lastName': 'Barth', 'function': 'Geschäftsführung', 'phoneNumber': '+49421499900', 'organizationMemberEmails': ['btl@lotto-bremen.de']}], 'address.type': 'POSTBOX', 'address.zipCode': '28067', 'address.city': 'Bremen', 'address.poxBox': '106767', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}","{'name': 'Lotto Hamburg GmbH', 'phoneNumber': '+4940632050', 'organizationEmails': ['service@lotto-hh.de'], 'websites': ['lotto-hh.de'], 'legalRepresentatives': [{'commonFirstName': 'Michael', 'lastName': 'Heinrich', 'function': 'Geschäftsführer', 'phoneNumber': '+4940632050', 'organizationMemberEmails': ['geschaeftsfuehrung@lotto-hh.de']}, {'commonFirstName': 'Torsten', 'lastName': 'Meinberg', 'function': 'Geschäftsführer', 'phoneNumber': '+4940632050', 'organizationMemberEmails': ['geschaeftsfuehrung@lotto-hh.de']}], 'address.type': 'POSTBOX', 'address.zipCode': '22219', 'address.city': 'Hamburg', 'address.poxBox': '601960', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}","{'name': 'Lotto Hessen GmbH', 'phoneNumber': '+4961136120', 'organizationEmails': ['support@lotto-hessen.de'], 'websites': ['lotto-dessen.de'], 'legalRepresentatives': [{'commonFirstName': 'Martin', 'lastName': 'Blach', 'function': 'Geschäftsführer', 'phoneNumber': '+4961136120', 'organizationMemberEmails': ['geschaeftsfuehrung@lotto-hessen.de']}], 'address.type': 'POSTBOX', 'address.zipCode': '65030', 'address.city': 'Wiesbaden', 'address.poxBox': '4007', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}","{'name': 'Verwaltungsgesellschaft Lotto und Toto in Mecklenburg-Vorpommern mbh', 'phoneNumber': '+49381405550', 'organizationEmails': ['gf@lottomv.de'], 'websites': ['lottomv.de'], 'legalRepresentatives': [{'academicDegreeBefore': 'Dr.', 'commonFirstName': 'Ait', 'lastName': 'Stapelfeld', 'function': 'Geschäftsführer', 'phoneNumber': '+49381405550', 'organizationMemberEmails': ['gf@lottomv.de']}], 'address.type': 'POSTBOX', 'address.zipCode': '18013', 'address.city': 'Rostock', 'address.poxBox': '109070', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}","{'name': 'Westdeutsche Lotterie GmbH &Co. OHG', 'phoneNumber': '+49251700601', 'organizationEmails': ['info@westlotto.de'], 'websites': ['westlotto.de'], 'legalRepresentatives': [{'commonFirstName': 'Andreas', 'lastName': 'Kötter', 'function': 'Geschäftsführer', 'phoneNumber': '+49251700601', 'organizationMemberEmails': ['geschaeftsfuehrung@westlotto.com']}, {'commonFirstName': 'Christiane', 'lastName': 'Jansen', 'function': 'Geschäftsführerin', 'phoneNumber': '+49251700601', 'organizationMemberEmails': ['geschaeftsfuehrung@westlotto.com']}], 'address.type': 'NATIONAL', 'address.street': 'Weseler Straße', 'address.streetNumber': '108-112', 'address.zipCode': '48151', 'address.city': 'Münster', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}","{'name': 'Saarland-Sporttoto GmbH', 'phoneNumber': '+4968158010', 'organizationEmails': ['info@saartoto.de'], 'websites': ['saartoto.de'], 'legalRepresentatives': [{'commonFirstName': 'Peter', 'lastName': 'Strobel', 'function': 'Geschäftsführer', 'phoneNumber': '+4968158010', 'organizationMemberEmails': ['geschaeftsfuehrung@saatoto.de']}, {'commonFirstName': 'Stefan', 'lastName': 'Pauluhn', 'function': 'Geschäftsführer', 'phoneNumber': '+4968158010', 'organizationMemberEmails': ['geschaeftsfuehrung@saartoto.de']}], 'address.type': 'POSTBOX', 'address.zipCode': '66026', 'address.city': 'Saarbrücken', 'address.poxBox': '102661', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}","{'name': 'Sächsische Lotto-GmbH', 'phoneNumber': '+4934186700', 'organizationEmails': ['service@sachsenlotto.de'], 'websites': ['sachsenlotto.de'], 'legalRepresentatives': [{'commonFirstName': 'Frank', 'lastName': 'Schwarz', 'function': 'Geschäftsführer', 'phoneNumber': '+4934186700', 'organizationMemberEmails': ['geschaeftsfuehrung@sachsenlotto.de']}], 'address.type': 'POSTBOX', 'address.zipCode': '04301', 'address.city': 'Leipzig', 'address.poxBox': '500150', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}","{'name': 'Lotto-Toto GmbH Sachsen-Anhalt', 'phoneNumber': '+4939159630', 'organizationEmails': ['zentrale@sachsen-anhalt-lotto.de'], 'websites': ['lottosachsenanhalt.de'], 'legalRepresentatives': [{'commonFirstName': 'Stefan', 'lastName': 'Ebert', 'function': 'Geschäftsführer', 'phoneNumber': '+4939159630', 'organizationMemberEmails': ['geschaeftsfuehrung@sachsen-anhalt-lotto.de']}], 'address.type': 'POSTBOX', 'address.zipCode': '39011', 'address.city': 'Magdeburg', 'address.poxBox': '3665', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}","{'name': 'NordwestLotto Schleswig-Holstein GmbH&Co.KG', 'phoneNumber': '+4943198050', 'organizationEmails': ['info@nordwestlotto.de'], 'websites': ['lotto-sh.de'], 'legalRepresentatives': [{'commonFirstName': 'Jessica', 'lastName': 'Witthaus', 'function': 'Geschäftsführerin', 'phoneNumber': '+4943198050', 'organizationMemberEmails': ['geschaeftsfuehrung@nordwestlotto.de']}], 'address.type': 'POSTBOX', 'address.zipCode': '24033', 'address.city': 'Kiel', 'address.poxBox': '3446', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Amadeus IT Group, SA",,ACT_ORGANIZATION,Unternehmen,20000.0,[],,R004965,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLATH GmbH & Co. KG,,ACT_ORGANIZATION,Unternehmen,20000.0,"['R001623', 'R002017']",20097.0,R005393,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VDAV-Verband deutscher Auskunfts- und Verzeichnismedien e.V.,,ACT_TRADE_ASSOC,Wirtschaftsverband oder Gewerbeverband/-verein,20000.0,['R000872'],47877.0,R000197,0.3636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
European Association of Payment Service Providers for Merchants -  EPSM,,ACT_TRADE_ASSOC,Wirtschaftsverband oder Gewerbeverband/-verein,20000.0,[],80539.0,R005731,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uber Switzerland GmbH,,ACT_ORGANIZATION,Unternehmen,20000.0,[],,R001369,0.2105263157894736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rat für Digitale Ökologie,,ACT_RESEARCH_FACILITY,"Wissenschaft, Denkfabrik, Forschungseinrichtung oder Hochschule",20000.0,[],10557.0,R005711,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pointsharp GmbH,,ACT_ORGANIZATION,Unternehmen,20000.0,['R003955'],79102.0,R004558,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bundesblock,,ACT_PRIVATE_ORGA,"Privatrechtliche Organisation mit Gemeinwohlaufgaben (z. B. eingetragene Vereine, Stiftungen)",20000.0,[],10117.0,R005475,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BVSW e. V.,,ACT_PRIVATE_ORGA,"Privatrechtliche Organisation mit Gemeinwohlaufgaben (z. B. eingetragene Vereine, Stiftungen)",20000.0,[],81369.0,R000716,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stiftung Digitale Chancen,,ACT_PRIVATE_ORGA,"Privatrechtliche Organisation mit Gemeinwohlaufgaben (z. B. eingetragene Vereine, Stiftungen)",20000.0,['R003404'],10115.0,R004004,0.2666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asetek,,ACT_ORGANIZATION,Unternehmen,10000.0,[],,R004304,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HABBEL GmbH,,ACT_CONSULTING,"Beratungsunternehmen, selbständige Beraterin oder selbständiger Berater",10000.0,['R003404'],12209.0,R003721,0.4285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verbraucherzentrale Schleswig-Holstein e.V.,,ACT_PRIVATE_ORGA,"Privatrechtliche Organisation mit Gemeinwohlaufgaben (z. B. eingetragene Vereine, Stiftungen)",10000.0,['R001211'],24103.0,R004324,0.1764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comventure GmbH,,ACT_ORGANIZATION,Unternehmen,10000.0,[],68163.0,R001950,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sächsische Lotto-GmbH,,ACT_ORGANIZATION,Unternehmen,10000.0,[],4299.0,R002621,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deutscher Designtag e.V.,,ACT_PRIVATE_ORGA,"Privatrechtliche Organisation mit Gemeinwohlaufgaben (z. B. eingetragene Vereine, Stiftungen)",10000.0,['R001881'],10245.0,R003679,0.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verbund der Telekommunikations-Endgerätehersteller (VTKE),,ACT_OTHER,,10000.0,[],10559.0,R003654,0.4285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arbeitgebervereinigung für Unternehmen aus dem Bereich EDV und Kommunikationstechnologie e. V. (AGEV),,ACT_EMPLOYER_ASSOC,Arbeitgeberverband,10000.0,['R003339'],53113.0,R003717,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agentur für Innovation in der Cybersicherheit GmbH,,ACT_ORGANIZATION,Unternehmen,10000.0,[],6108.0,R003112,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
American Express Europe S.A. (Germany branch),,ACT_ORGANIZATION,Unternehmen,10000.0,"['R000672', 'R002246']",60486.0,R002171,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ORGANIZATION,ACT_CONSULTING,"Beratungsunternehmen, selbständige Beraterin oder selbständiger Berater",10000.0,[],,R000090,0.4545454545454545,"{'name': 'Sympa GmbH', 'phoneNumber': '+4974118381', 'organizationEmails': ['bernhard.hecker@sympa.com'], 'websites': ['sympa.com'], 'legalRepresentatives': [{'commonFirstName': 'Keijo', 'lastName': 'Karjalainen', 'function': 'Geschäftsführer', 'phoneNumber': '+4974118381', 'organizationMemberEmails': ['bernhard.hecker@sympa.com']}], 'address.type': 'NATIONAL', 'address.street': 'Großhesseloher Str', 'address.streetNumber': '4', 'address.zipCode': '81479', 'address.city': 'München', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NordwestLotto Schleswig-Holstein GmbH & Co. KG,,ACT_ORGANIZATION,Unternehmen,10000.0,[],24103.0,R003127,0.2307692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ORGANIZATION,ACT_ORGANIZATION,Unternehmen,10000.0,[],,R003711,0.3076923076923077,"{'name': 'Republic Affairs ', 'phoneNumber': '+493040006944', 'organizationEmails': ['lutz.glandt@republic-affairs.com'], 'websites': ['www.republic-affairs.com'], 'legalRepresentatives': [{'commonFirstName': 'Stefanie', 'lastName': 'Behmer', 'function': 'Geschäftsführerin', 'phoneNumber': '+493040006944', 'organizationMemberEmails': ['stefanie.behmer@republic-affairs.com']}], 'address.type': 'NATIONAL', 'address.street': 'Friedrichstraße', 'address.streetNumber': '133', 'address.zipCode': '10117', 'address.city': 'Berlin', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
konpetans GmbH,ORGANIZATION,ACT_CONSULTING,"Beratungsunternehmen, selbständige Beraterin oder selbständiger Berater",10000.0,[],53894.0,R005806,0.75,"{'name': 'konpetans GmbH', 'phoneNumber': '+4924439034046', 'organizationEmails': ['presse@konpetans.de'], 'websites': ['www.konpetans.de'], 'legalRepresentatives': [{'commonFirstName': 'Michael', 'lastName': 'Bergeritz', 'function': 'Public Affairs', 'phoneNumber': '+4924439034046', 'organizationMemberEmails': ['mb@konpetans.de']}], 'address.type': 'NATIONAL', 'address.street': 'Forellenweg', 'address.streetNumber': '17A', 'address.zipCode': '53894', 'address.city': 'Mechernich', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gesellschaft für Datenschutz und Datensicherheit (GDD) e.V.,,ACT_PRIVATE_ORGA,"Privatrechtliche Organisation mit Gemeinwohlaufgaben (z. B. eingetragene Vereine, Stiftungen)",10000.0,[],53119.0,R003145,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d&b audiotechnik GmbH&CoKG,ORGANIZATION,ACT_TRADE_ASSOC,Wirtschaftsverband oder Gewerbeverband/-verein,10000.0,[],71522.0,R000020,0.1666666666666666,"{'name': 'd&b audiotechnik GmbH&Co KG', 'phoneNumber': '+4915157100848', 'organizationEmails': ['robert.trebus@dbaudio.com'], 'websites': ['www.dbaudio.com'], 'legalRepresentatives': [{'commonFirstName': 'Robert', 'lastName': 'Trebus', 'function': 'Direktor', 'phoneNumber': '+4915157100848', 'organizationMemberEmails': ['robert.trebus@dbaudio.com']}], 'address.type': 'NATIONAL', 'address.street': 'Eugen-Adolff-Straße', 'address.streetNumber': '134', 'address.zipCode': '71522', 'address.city': 'Backnang', 'address.country.code': 'DE', 'legalForm.code': 'LF_GMBH', 'legalForm.code_de': 'Gesellschaft mit beschränkter Haftung (GmbH)', 'legalForm.code_en': 'Limited liability company (GmbH)', 'legalForm.type': 'JURISTIC_PERSON'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forum InformatikerInnen für Frieden und gesellschaftliche Verantwortung (FIfF) e. V.,,ACT_NONPROFIT_ORGA,"Nichtstaatliche Organisation (Nichtregierungsorganisation, Plattform oder Netzwerk)",10000.0,[],28203.0,R003439,0.2424242424242424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diagnose-Funk e.V.,,ACT_PRIVATE_ORGA,"Privatrechtliche Organisation mit Gemeinwohlaufgaben (z. B. eingetragene Vereine, Stiftungen)",10000.0,[],70197.0,R003508,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ORGANIZATION,ACT_CONSULTING,"Beratungsunternehmen, selbständige Beraterin oder selbständiger Berater",10000.0,[],,R003533,0.25,"{'name': 'CNC - Communications & Network Consulting AG', 'phoneNumber': '+49895994580', 'organizationEmails': ['info@kekstcnc.com'], 'websites': ['https://kekstcnc.com'], 'legalRepresentatives': [{'commonFirstName': 'Bernhard', 'lastName': 'Meising', 'function': 'CEO', 'phoneNumber': '+49895994580', 'organizationMemberEmails': ['lobbyregister@kekstcnc.com']}, {'commonFirstName': 'Barbara', 'lastName': 'Rauscher', 'function': 'CFO', 'phoneNumber': '+49895994580', 'organizationMemberEmails': ['lobbyregister@kekstcnc.com']}], 'address.type': 'NATIONAL', 'address.street': 'Leopoldstraße', 'address.streetNumber': '10', 'address.zipCode': '80802', 'address.city': 'München', 'address.country.code': 'DE', 'legalForm.code': 'LF_AG', 'legalForm.code_de': 'Aktiengesellschaft (AG)', 'legalForm.code_en': 'Stock company (AG)', 'legalForm.type': 'JURISTIC_PERSON'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
